,PCR,수정주가,CPS,code,year
2020/12(IFRS연결),14.54,"27,000","1,857",143240,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",10.99,"41,500","3,778",143240,2021
2017/12(IFRS연결),9.73,"17,950","1,845",030520,2017
2018/12(IFRS연결),4.96,"13,000","2,621",030520,2018
2019/12(IFRS연결),5.81,"10,000","1,721",030520,2019
2020/12(IFRS연결),6.87,"18,850","2,744",030520,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",12.21,"26,550","2,175",030520,2021
2017/12(IFRS연결),,,-312,018250,2017
2018/12(IFRS연결),29.13,"47,600","1,634",018250,2018
2019/12(IFRS연결),23.08,"28,400","1,230",018250,2019
2020/12(IFRS연결),33.52,"24,500",731,018250,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",10.39,"19,000","1,829",018250,2021
2017/12(IFRS연결),-67.36,"13,829",-205,000230,2017
2018/12(IFRS연결),23.23,"12,545",540,000230,2018
2019/12(IFRS연결),8.52,"10,590","1,243",000230,2019
2020/12(IFRS연결),19.39,"13,850",714,000230,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-5.59,"14,800","-2,647",000230,2021
2017/12(IFRS연결),15.07,"5,150",342,009415,2017
2018/12(IFRS연결),3.90,"5,675","1,456",009415,2018
2019/12(IFRS연결),13.14,"5,975",455,009415,2019
2020/12(IFRS연결),0.82,"11,800","14,397",009415,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",0.76,"10,500","13,855",009415,2021
2017/12(IFRS별도),1.96,"7,100","3,632",037560,2017
2018/12(IFRS연결),2.70,"9,160","3,390",037560,2018
2019/12(IFRS연결),1.87,"6,050","3,234",037560,2019
2020/12(IFRS연결),1.37,"3,880","2,823",037560,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",6.17,"5,560",901,037560,2021
2017/12(IFRS연결),-8.18,"3,130",-382,034830,2017
2018/12(IFRS연결),10.31,"2,700",262,034830,2018
2019/12(IFRS연결),156.99,"2,100",13,034830,2019
2020/12(IFRS연결),1.40,"2,020","1,438",034830,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",2.44,"2,605","1,068",034830,2021
2017/12(IFRS연결),95.29,"35,450",372,039840,2017
2018/12(IFRS연결),35.82,"28,750",803,039840,2018
2019/12(IFRS연결),67.11,"42,000",626,039840,2019
2020/12(IFRS연결),25.74,"31,650","1,229",039840,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",93.46,"37,350",400,039840,2021
2017/12(IFRS연결),20.42,"38,200","1,871",095610,2017
2018/12(IFRS연결),6.67,"12,150","1,821",095610,2018
2019/12(IFRS연결),14.86,"25,000","1,683",095610,2019
2020/12(IFRS연결),23.66,"29,650","1,253",095610,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.68,"29,750","3,872",095610,2021
2017/12(IFRS연결),21.51,"21,088",980,102460,2017
2018/12(IFRS연결),20.36,"13,633",670,102460,2018
2019/12(IFRS연결),-22.03,"15,693",-712,102460,2019
2020/12(IFRS연결),82.99,"22,100",266,102460,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",55.32,"35,550",643,102460,2021
2017/12(IFRS연결),10.65,"34,750","3,263",104830,2017
2018/12(IFRS연결),6.65,"21,750","3,269",104830,2018
2019/12(IFRS연결),9.95,"30,350","3,049",104830,2019
2020/12(IFRS연결),6.37,"35,050","5,504",104830,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.56,"35,400","4,681",104830,2021
2017/12(IFRS연결),-1.04,"9,070","-8,756",030610,2017
2018/12(IFRS연결),2.37,"9,120","3,853",030610,2018
2019/12(IFRS연결),43.20,"9,220",213,030610,2019
2020/12(IFRS연결),-0.43,"7,640","-17,867",030610,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-0.53,"8,370","-15,919",030610,2021
2017/12(IFRS연결),-3.49,"3,484",-998,082740,2017
2018/12(IFRS연결),13.88,"5,280",380,082740,2018
2019/12(IFRS연결),-2.27,"4,470","-1,965",082740,2019
2020/12(IFRS연결),3.30,"8,400","2,543",082740,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-7.76,"8,340","-1,075",082740,2021
2017/12(IFRS연결),-46.12,"1,078",-23,001515,2017
2018/12(IFRS연결),-1.00,660,-658,001515,2018
2019/12(IFRS연결),-1.45,607,-418,001515,2019
2020/12(IFRS연결),-1.00,802,-800,001515,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-0.84,"1,000","-1,187",001515,2021
2017/12(IFRS연결),26.49,"3,758",142,007660,2017
2018/12(IFRS연결),-10.23,"5,791",-566,007660,2018
2019/12(IFRS연결),11.05,"3,634",329,007660,2019
2020/12(IFRS연결),-7.87,"3,554",-452,007660,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",90.65,"7,310",81,007660,2021
2017/12(IFRS연결),-6.42,"6,124",-954,123890,2017
2018/12(IFRS연결),-2.94,"4,004","-1,360",123890,2018
2019/12(IFRS연결),-4.63,"3,370",-727,123890,2019
2020/12(IFRS연결),0.86,"3,940","4,592",123890,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-8.07,"4,085",-506,123890,2021
2017/12(IFRS연결),-61.06,"1,985",-33,001525,2017
2018/12(IFRS연결),20.84,"2,070",99,001525,2018
2019/12(IFRS연결),11.59,"1,435",124,001525,2019
2020/12(IFRS연결),9.71,"1,190",123,001525,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",13.43,"1,465",109,001525,2021
2017/12(IFRS연결),-61.06,"1,985",-33,001527,2017
2018/12(IFRS연결),20.84,"2,070",99,001527,2018
2019/12(IFRS연결),11.59,"1,435",124,001527,2019
2020/12(IFRS연결),9.71,"1,190",123,001527,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",13.43,"1,465",109,001527,2021
2017/12(IFRS연결),14.12,"23,500","1,664",243840,2017
2018/12(IFRS연결),45.97,"35,900",781,243840,2018
2019/12(IFRS연결),12.40,"38,350","3,092",243840,2019
2020/12(IFRS연결),10.25,"47,750","4,658",243840,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",14.07,"63,000","4,476",243840,2021
2017/12(IFRS연결),51.30,"697,000","13,586",003925,2017
2018/12(IFRS연결),13.00,"624,000","47,998",003925,2018
2019/12(IFRS연결),-35.17,"439,500","-12,498",003925,2019
2020/12(IFRS연결),-5.11,"285,000","-55,734",003925,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",9.40,"407,000","43,310",003925,2021
2017/12(IFRS연결),12.18,"48,884","4,012",007690,2017
2018/12(IFRS연결),-21.86,"35,366","-1,618",007690,2018
2019/12(IFRS연결),3.11,"36,450","11,709",007690,2019
2020/12(IFRS연결),3.98,"41,834","10,523",007690,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-17.49,"56,500","-3,230",007690,2021
2017/12(IFRS연결),14.84,"63,100","4,252",005180,2017
2018/12(IFRS연결),9.84,"72,500","7,368",005180,2018
2019/12(IFRS연결),8.78,"56,000","6,375",005180,2019
2020/12(IFRS연결),7.86,"57,100","7,266",005180,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",9.44,"53,200","5,634",005180,2021
2017/12(IFRS별도),3.61,990,274,008355,2017
2018/12(IFRS연결),12.92,"2,830",219,008355,2018
2019/12(IFRS연결),12.90,"3,230",250,008355,2019
2020/12(IFRS연결),-57.42,"4,695",-82,008355,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",22.77,"2,485",109,008355,2021
2017/12(IFRS연결),20.20,"39,800","1,971",051500,2017
2018/12(IFRS연결),5.45,"26,500","4,859",051500,2018
2019/12(IFRS연결),4.32,"28,650","6,625",051500,2019
2020/12(IFRS연결),1.79,"19,050","10,635",051500,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",2.43,"28,750","11,844",051500,2021
2017/12(IFRS연결),-4.33,"4,950","-1,143",088800,2017
2018/12(IFRS연결),7.63,"5,100",668,088800,2018
2019/12(IFRS연결),36.47,"8,130",223,088800,2019
2020/12(IFRS연결),-35.73,"27,150",-760,088800,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-16.81,"15,100",-898,088800,2021
2017/12(IFRS연결),-11.70,"9,390",-803,101730,2017
2018/12(IFRS연결),-4.10,"4,792","-1,168",101730,2018
2019/12(IFRS연결),-5.18,"3,645",-704,101730,2019
2020/12(IFRS연결),-6.25,"2,895",-463,101730,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",324.17,"46,400",143,101730,2021
2017/12(IFRS연결),9.19,"8,200",893,019685,2017
2018/12(IFRS연결),10.87,"6,700",616,019685,2018
2019/12(IFRS연결),8.45,"6,100",722,019685,2019
2020/12(IFRS연결),12.52,"3,685",294,019685,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",8.74,"3,895",446,019685,2021
2017/12(IFRS별도),7.44,"4,160",559,151860,2017
2018/12(IFRS연결),7.81,"3,210",411,151860,2018
2019/12(IFRS별도),12.23,"3,320",271,151860,2019
2020/12(IFRS연결),8.43,"6,730",799,151860,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-12.06,"14,650","-1,215",151860,2021
2017/12(IFRS연결),25.48,"3,166",124,067000,2017
2018/12(IFRS연결),-12.04,"2,380",-198,067000,2018
2019/12(IFRS연결),34.23,"1,865",54,067000,2019
2020/12(IFRS연결),80.11,"7,333",92,067000,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",22.39,"10,250",458,067000,2021
2017/12(IFRS연결),-67.29,"11,600",-172,08537M,2017
2018/12(IFRS연결),-29.68,"8,140",-274,08537M,2018
2019/12(IFRS연결),-54.91,"9,130",-166,08537M,2019
2020/12(IFRS연결),19.73,"9,610",487,08537M,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",14.22,"19,350","1,361",08537M,2021
2017/12(IFRS연결),-23.13,"2,000",-86,037270,2017
2018/12(IFRS연결),13.01,"2,015",155,037270,2018
2019/12(IFRS연결),9.75,"1,370",141,037270,2019
2020/12(IFRS연결),-40.30,"5,060",-126,037270,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",64.56,"7,980",124,037270,2021
2017/12(IFRS별도),3.26,"4,980","1,528",013120,2017
2018/12(IFRS별도),3.35,"4,000","1,194",013120,2018
2019/12(IFRS별도),2.93,"4,085","1,396",013120,2019
2020/12(IFRS별도),72.56,"5,060",70,013120,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-5.25,"5,340","-1,018",013120,2021
2017/12(IFRS연결),-11.05,"22,840","-2,067",005420,2017
2018/12(IFRS연결),280.67,"10,528",38,005420,2018
2019/12(IFRS연결),15.19,"5,977",393,005420,2019
2020/12(IFRS연결),81.17,"11,915",147,005420,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",14.54,"15,724","1,081",005420,2021
2017/12(IFRS연결),2.47,"4,075","1,649",014790,2017
2018/12(IFRS연결),1.54,"4,310","2,795",014790,2018
2019/12(IFRS연결),-1.14,"3,000","-2,641",014790,2019
2020/12(IFRS연결),-1.28,"4,900","-3,837",014790,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-6.96,"5,400",-776,014790,2021
2017/12(IFRS연결),0.00,,-89,027360,2017
2018/12(IFRS연결),6.72,"1,100",164,027360,2018
2019/12(IFRS연결),2.42,"1,245",514,027360,2019
2020/12(IFRS연결),38.93,"3,990",102,027360,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",4.08,"4,000",981,027360,2021
2017/12(IFRS연결),9.86,"1,290",131,092220,2017
2018/12(IFRS연결),4.16,"1,035",249,092220,2018
2019/12(IFRS연결),6.77,"1,035",153,092220,2019
2020/12(IFRS연결),24.07,"2,935",122,092220,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",16.41,"3,710",226,092220,2021
2017/12(IFRS연결),4.50,"9,510","2,112",002995,2017
2018/12(IFRS연결),7.67,"11,800","1,539",002995,2018
2019/12(IFRS연결),6.71,"11,500","1,715",002995,2019
2020/12(IFRS연결),3.17,"9,080","2,865",002995,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",2.36,"11,600","4,907",002995,2021
2017/12(IFRS연결),,,"3,097",110790,2017
2018/12(IFRS연결),11.20,"25,150","2,246",110790,2018
2019/12(IFRS연결),8.60,"18,950","2,205",110790,2019
2020/12(IFRS연결),4.89,"25,950","5,307",110790,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.13,"44,000","6,174",110790,2021
2017/12(IFRS별도),4.45,"1,955",440,104480,2017
2018/12(IFRS별도),14.12,"2,770",196,104480,2018
2019/12(IFRS연결),856.96,"2,215",3,104480,2019
2020/12(IFRS연결),16.29,"2,540",156,104480,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",11.66,"5,680",487,104480,2021
2017/12(IFRS연결),7.73,"6,360",823,101160,2017
2018/12(IFRS연결),6.64,"4,900",738,101160,2018
2019/12(IFRS연결),4.87,"8,280","1,699",101160,2019
2020/12(IFRS연결),11.82,"17,600","1,489",101160,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",18.05,"28,650","1,587",101160,2021
2017/12(IFRS연결),4.78,"2,700",564,048550,2017
2018/12(IFRS연결),3.57,"2,020",565,048550,2018
2019/12(IFRS연결),5.27,"1,530",291,048550,2019
2020/12(IFRS연결),169.35,"1,630",10,048550,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",74.91,"4,485",60,048550,2021
2017/12(IFRS연결),2.30,"152,000","66,177",058650,2017
2018/12(IFRS연결),2.77,"97,300","35,184",058650,2018
2019/12(IFRS연결),0.86,"78,600","91,458",058650,2019
2020/12(IFRS연결),0.67,"76,500","114,095",058650,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-7.17,"104,500","-14,567",058650,2021
2017/12(IFRS연결),2.87,"18,800","6,560",035600,2017
2018/12(IFRS연결),10.41,"15,400","1,479",035600,2018
2019/12(IFRS연결),2.10,"17,000","8,090",035600,2019
2020/12(IFRS연결),4.43,"20,150","4,548",035600,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",3.93,"19,000","4,836",035600,2021
2017/12(IFRS별도),,,924,298690,2017
2018/12(IFRS별도),12.28,"4,272",348,298690,2018
2019/12(IFRS별도),2.75,"4,132","1,504",298690,2019
2020/12(IFRS연결),-1.68,"2,561","-1,524",298690,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",-4.08,"2,260",-555,298690,2021
2017/12(IFRS연결),13.69,"20,986","1,533",099320,2017
2018/12(IFRS연결),366.98,"12,471",34,099320,2018
2019/12(IFRS연결),4.36,"19,450","4,461",099320,2019
2020/12(IFRS연결),17.21,"32,000","1,860",099320,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-104.20,"45,950",-441,099320,2021
2017/12(IFRS별도),0.00,,298,089970,2017
2018/12(IFRS별도),5.73,"5,700",995,089970,2018
2019/12(IFRS연결),14.84,"7,540",508,089970,2019
2020/12(IFRS연결),35.64,"19,900",558,089970,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",9.67,"22,150","2,290",089970,2021
2017/12(IFRS별도),17.83,"30,450","1,708",033270,2017
2018/12(IFRS별도),10.09,"22,950","2,274",033270,2018
2019/12(IFRS별도),7.80,"18,350","2,353",033270,2019
2020/12(IFRS별도),29.17,"66,400","2,276",033270,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",17.45,"47,350","2,714",033270,2021
2017/12(IFRS별도),,,-299,246710,2017
2018/12(IFRS별도),-10.86,"4,460",-411,246710,2018
2019/12(IFRS별도),-16.06,"5,005",-312,246710,2019
2020/12(IFRS별도),-17.79,"8,434",-474,246710,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",-69.61,"25,126",-361,246710,2021
2017/12(IFRS연결),22.86,"13,817",605,005950,2017
2018/12(IFRS연결),-3.91,"9,061","-2,316",005950,2018
2019/12(IFRS연결),-29.18,"9,604",-329,005950,2019
2020/12(IFRS연결),3.09,"13,200","4,272",005950,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",6.44,"14,550","2,260",005950,2021
2017/12(IFRS연결),25.02,"38,550","1,540",007570,2017
2018/12(IFRS연결),24.23,"27,500","1,135",007570,2018
2019/12(IFRS연결),12.17,"22,550","1,853",007570,2019
2020/12(IFRS연결),22.36,"65,800","2,943",007570,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",8.17,"28,050","3,432",007570,2021
2017/12(IFRS연결),29.56,"12,250",414,095660,2017
2018/12(IFRS연결),6.95,"12,250","1,762",095660,2018
2019/12(IFRS연결),10.04,"16,950","1,688",095660,2019
2020/12(IFRS연결),6.45,"22,450","3,483",095660,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",27.69,"36,100","1,304",095660,2021
2017/12(IFRS연결),-48.81,"3,875",-79,011700,2017
2018/12(IFRS연결),24.86,"2,135",86,011700,2018
2019/12(IFRS연결),29.59,"1,670",56,011700,2019
2020/12(IFRS연결),8.73,"1,630",187,011700,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",89.50,"3,640",41,011700,2021
2017/12(IFRS연결),71.97,"10,000",139,131390,2017
2018/12(IFRS연결),21.26,"11,750",553,131390,2018
2019/12(IFRS연결),-9.41,"10,850","-1,153",131390,2019
2020/12(IFRS연결),5.21,"21,450","4,117",131390,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-30.61,"28,000",-915,131390,2021
2017/12(IFRS연결),3.77,"1,325",351,027710,2017
2018/12(IFRS연결),-1.34,"1,025",-765,027710,2018
2019/12(IFRS연결),3.61,"1,125",312,027710,2019
2020/12(IFRS연결),12.93,"1,155",89,027710,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-4.32,"2,270",-526,027710,2021
2017/12(IFRS연결),6.48,"13,450","2,076",053210,2017
2018/12(IFRS연결),3.00,"11,500","3,837",053210,2018
2019/12(IFRS연결),2.73,"8,720","3,190",053210,2019
2020/12(IFRS연결),2.63,"8,810","3,349",053210,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",4.25,"9,140","2,153",053210,2021
2017/12(IFRS연결),10.62,"1,965",185,031330,2017
2018/12(IFRS연결),-19.04,"1,650",-87,031330,2018
2019/12(IFRS연결),4.79,"2,195",458,031330,2019
2020/12(IFRS연결),18.57,"2,420",130,031330,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",2.42,"4,445","1,838",031330,2021
2017/12(IFRS연결),2.50,"9,470","3,785",084010,2017
2018/12(IFRS연결),-8.28,"5,590",-675,084010,2018
2019/12(IFRS연결),5.18,"6,030","1,165",084010,2019
2020/12(IFRS연결),1.29,"10,400","8,039",084010,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",2.60,"15,550","5,987",084010,2021
2017/12(IFRS연결),15.52,"25,300","1,630",099190,2017
2018/12(IFRS연결),15.81,"22,500","1,423",099190,2018
2019/12(IFRS연결),9.30,"25,700","2,763",099190,2019
2020/12(IFRS연결),11.91,"30,000","2,520",099190,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",24.13,"30,250","1,254",099190,2021
2017/12(IFRS연결),8.28,"32,700","3,949",008490,2017
2018/12(IFRS연결),5.52,"23,400","4,236",008490,2018
2019/12(IFRS연결),18.57,"35,500","1,912",008490,2019
2020/12(IFRS연결),12.80,"51,000","3,984",008490,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.65,"44,200","5,778",008490,2021
